Year,Make,Model,Category,updatedAt,mmy,mmy2
2011,Toyota,Tacoma-Double-Cab,Pickup,2020-01-27T20:44:19.297Z,Toyota Tacoma-Double-Cab 2011,Toyota Tacoma-Double-Cab 2011
2011,Toyota,Highlander,SUV,2020-01-27T20:44:19.297Z,Toyota Highlander 2011,Toyota Highlander 2011
2011,Toyota,Matrix,Wagon,2020-01-27T20:44:19.297Z,Toyota Matrix 2011,Toyota Matrix 2011
2011,Toyota,Tacoma-Access-Cab,Pickup,2020-01-27T20:44:19.297Z,Toyota Tacoma-Access-Cab 2011,Toyota Tacoma-Access-Cab 2011
2011,Toyota,Rav4,SUV,2020-01-27T20:44:19.297Z,Toyota Rav4 2011,Toyota Rav4 2011
2011,Toyota,Fj-Cruiser,SUV,2020-01-27T20:44:19.297Z,Toyota Fj-Cruiser 2011,Toyota Fj-Cruiser 2011
2011,Toyota,Prius,Hatchback,2020-01-27T20:44:19.297Z,Toyota Prius 2011,Toyota Prius 2011
2011,Toyota,Sequoia,SUV,2020-01-27T20:44:19.297Z,Toyota Sequoia 2011,Toyota Sequoia 2011
2011,Toyota,Tundra-Regular-Cab,Pickup,2020-01-27T20:44:19.297Z,Toyota Tundra-Regular-Cab 2011,Toyota Tundra-Regular-Cab 2011
2011,Toyota,Yaris,"Hatchback, Sedan",2020-01-27T20:44:19.297Z,Toyota Yaris 2011,Toyota Yaris 2011
2011,Volkswagen,Golf,Hatchback,2020-01-27T20:44:19.297Z,Volkswagen Golf 2011,Volkswagen Golf 2011
2011,Volkswagen,Eos,Convertible,2020-01-27T20:44:19.297Z,Volkswagen Eos 2011,Volkswagen Eos 2011
2011,Toyota,Tundra-Crewmax,Pickup,2020-01-27T20:44:19.297Z,Toyota Tundra-Crewmax 2011,Toyota Tundra-Crewmax 2011
2011,Toyota,Tacoma-Regular-Cab,Pickup,2020-01-27T20:44:19.297Z,Toyota Tacoma-Regular-Cab 2011,Toyota Tacoma-Regular-Cab 2011
2011,Toyota,Tundra-Double-Cab,Pickup,2020-01-27T20:44:19.297Z,Toyota Tundra-Double-Cab 2011,Toyota Tundra-Double-Cab 2011
2011,Toyota,Venza,Wagon,2020-01-27T20:44:19.297Z,Toyota Venza 2011,Toyota Venza 2011
2011,Volvo,S80,Sedan,2020-01-27T20:44:19.297Z,Volvo S80 2011,Volvo S80 2011
2011,Volkswagen,Touareg,SUV,2020-01-27T20:44:19.297Z,Volkswagen Touareg 2011,Volkswagen Touareg 2011
2011,Volvo,S60,Sedan,2020-01-27T20:44:19.297Z,Volvo S60 2011,Volvo S60 2011
2011,Volkswagen,Gti,Hatchback,2020-01-27T20:44:19.297Z,Volkswagen Gti 2011,Volkswagen Gti 2011
2011,Volkswagen,Tiguan,SUV,2020-01-27T20:44:19.297Z,Volkswagen Tiguan 2011,Volkswagen Tiguan 2011
2011,Volkswagen,Jetta,"Sedan, Wagon",2020-01-27T20:44:19.297Z,Volkswagen Jetta 2011,Volkswagen Jetta 2011
2011,Volkswagen,Cc,Sedan,2020-01-27T20:44:19.297Z,Volkswagen Cc 2011,Volkswagen Cc 2011
2010,Acura,Mdx,SUV,2020-01-27T20:44:19.297Z,Acura Mdx 2010,Acura Mdx 2010
2010,Audi,S4,Sedan,2020-01-27T20:44:19.298Z,Audi S4 2010,Audi S4 2010
2010,Acura,Tsx,Sedan,2020-01-27T20:44:19.298Z,Acura Tsx 2010,Acura Tsx 2010
2010,Acura,Rdx,SUV,2020-01-27T20:44:19.297Z,Acura Rdx 2010,Acura Rdx 2010
2011,Volvo,C70,Convertible,2020-01-27T20:44:19.297Z,Volvo C70 2011,Volvo C70 2011
2011,Volvo,C30,Hatchback,2020-01-27T20:44:19.297Z,Volvo C30 2011,Volvo C30 2011
2011,Volvo,V50,Wagon,2020-01-27T20:44:19.297Z,Volvo V50 2011,Volvo V50 2011
2010,Audi,A3,Wagon,2020-01-27T20:44:19.298Z,Audi A3 2010,Audi A3 2010
2011,Volvo,S40,Sedan,2020-01-27T20:44:19.297Z,Volvo S40 2011,Volvo S40 2011
2010,Acura,Rl,Sedan,2020-01-27T20:44:19.297Z,Acura Rl 2010,Acura Rl 2010
2011,Volvo,Xc60,SUV,2020-01-27T20:44:19.297Z,Volvo Xc60 2011,Volvo Xc60 2011
2011,Volvo,Xc90,SUV,2020-01-27T20:44:19.297Z,Volvo Xc90 2011,Volvo Xc90 2011
2010,Bentley,Continental,"Convertible, Sedan, Coupe",2020-01-27T20:44:19.298Z,Bentley Continental 2010,Bentley Continental 2010
2011,Volvo,Xc70,Wagon,2020-01-27T20:44:19.297Z,Volvo Xc70 2011,Volvo Xc70 2011
2010,Aston-Martin,Db9,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Aston-Martin Db9 2010,Aston-Martin Db9 2010
2010,Aston-Martin,Dbs,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Aston-Martin Dbs 2010,Aston-Martin Dbs 2010
2010,Acura,Zdx,SUV,2020-01-27T20:44:19.298Z,Acura Zdx 2010,Acura Zdx 2010
2010,Acura,Tl,Sedan,2020-01-27T20:44:19.298Z,Acura Tl 2010,Acura Tl 2010
2010,Audi,S6,Sedan,2020-01-27T20:44:19.298Z,Audi S6 2010,Audi S6 2010
2010,Audi,S5,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Audi S5 2010,Audi S5 2010
2010,Audi,Q7,SUV,2020-01-27T20:44:19.298Z,Audi Q7 2010,Audi Q7 2010
2010,Bmw,M3,"Coupe, Sedan, Convertible",2020-01-27T20:44:19.298Z,Bmw M3 2010,Bmw M3 2010
2010,Aston-Martin,Vantage,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Aston-Martin Vantage 2010,Aston-Martin Vantage 2010
2010,Audi,A4,"Sedan, Wagon",2020-01-27T20:44:19.298Z,Audi A4 2010,Audi A4 2010
2010,Audi,Tt,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Audi Tt 2010,Audi Tt 2010
2010,Audi,A8,Sedan,2020-01-27T20:44:19.298Z,Audi A8 2010,Audi A8 2010
2011,Volkswagen,Routan,Van/Minivan,2020-01-27T20:44:19.297Z,Volkswagen Routan 2011,Volkswagen Routan 2011
2010,Audi,A5,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Audi A5 2010,Audi A5 2010
2010,Bmw,1-Series,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Bmw 1-Series 2010,Bmw 1-Series 2010
2010,Aston-Martin,Rapide,Sedan,2020-01-27T20:44:19.298Z,Aston-Martin Rapide 2010,Aston-Martin Rapide 2010
2010,Audi,Q5,SUV,2020-01-27T20:44:19.298Z,Audi Q5 2010,Audi Q5 2010
2010,Audi,A6,"Sedan, Wagon",2020-01-27T20:44:19.298Z,Audi A6 2010,Audi A6 2010
2010,Bmw,7-Series,Sedan,2020-01-27T20:44:19.298Z,Bmw 7-Series 2010,Bmw 7-Series 2010
2010,Bmw,X5-M,SUV,2020-01-27T20:44:19.298Z,Bmw X5-M 2010,Bmw X5-M 2010
2010,Bmw,3-Series,"Sedan, Coupe, Convertible, Wagon",2020-01-27T20:44:19.298Z,Bmw 3-Series 2010,Bmw 3-Series 2010
2010,Bmw,X5,SUV,2020-01-27T20:44:19.298Z,Bmw X5 2010,Bmw X5 2010
2010,Buick,Lacrosse,Sedan,2020-01-27T20:44:19.298Z,Buick Lacrosse 2010,Buick Lacrosse 2010
2010,Bentley,Azure-T,Convertible,2020-01-27T20:44:19.298Z,Bentley Azure-T 2010,Bentley Azure-T 2010
2010,Bentley,Brooklands,Coupe,2020-01-27T20:44:19.298Z,Bentley Brooklands 2010,Bentley Brooklands 2010
2010,Bmw,6-Series,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Bmw 6-Series 2010,Bmw 6-Series 2010
2010,Audi,R8,Coupe,2020-01-27T20:44:19.298Z,Audi R8 2010,Audi R8 2010
2010,Bmw,5-Series,"Sedan, Wagon",2020-01-27T20:44:19.298Z,Bmw 5-Series 2010,Bmw 5-Series 2010
2010,Cadillac,Escalade-Esv,SUV,2020-01-27T20:44:19.298Z,Cadillac Escalade-Esv 2010,Cadillac Escalade-Esv 2010
2010,Buick,Enclave,SUV,2020-01-27T20:44:19.298Z,Buick Enclave 2010,Buick Enclave 2010
2010,Buick,Lucerne,Sedan,2020-01-27T20:44:19.298Z,Buick Lucerne 2010,Buick Lucerne 2010
2010,Chevrolet,Colorado-Extended-Cab,Pickup,2020-01-27T20:44:19.298Z,Chevrolet Colorado-Extended-Cab 2010,Chevrolet Colorado-Extended-Cab 2010
2010,Bmw,M5,Sedan,2020-01-27T20:44:19.298Z,Bmw M5 2010,Bmw M5 2010
2010,Chevrolet,Hhr,Wagon,2020-01-27T20:44:19.298Z,Chevrolet Hhr 2010,Chevrolet Hhr 2010
2010,Bmw,X6-M,SUV,2020-01-27T20:44:19.298Z,Bmw X6-M 2010,Bmw X6-M 2010
2010,Chevrolet,Equinox,SUV,2020-01-27T20:44:19.298Z,Chevrolet Equinox 2010,Chevrolet Equinox 2010
2010,Bmw,M6,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Bmw M6 2010,Bmw M6 2010
2010,Cadillac,Escalade,SUV,2020-01-27T20:44:19.298Z,Cadillac Escalade 2010,Cadillac Escalade 2010
2010,Chevrolet,Express-3500-Cargo,Van/Minivan,2020-01-27T20:44:19.298Z,Chevrolet Express-3500-Cargo 2010,Chevrolet Express-3500-Cargo 2010
2010,Bmw,Z4,Convertible,2020-01-27T20:44:19.298Z,Bmw Z4 2010,Bmw Z4 2010
2010,Chevrolet,Express-1500-Passenger,Van/Minivan,2020-01-27T20:44:19.298Z,Chevrolet Express-1500-Passenger 2010,Chevrolet Express-1500-Passenger 2010
2010,Cadillac,Sts,Sedan,2020-01-27T20:44:19.298Z,Cadillac Sts 2010,Cadillac Sts 2010
2010,Bmw,X6,SUV,2020-01-27T20:44:19.298Z,Bmw X6 2010,Bmw X6 2010
2010,Chevrolet,Express-2500-Passenger,Van/Minivan,2020-01-27T20:44:19.298Z,Chevrolet Express-2500-Passenger 2010,Chevrolet Express-2500-Passenger 2010
2010,Bmw,X3,SUV,2020-01-27T20:44:19.298Z,Bmw X3 2010,Bmw X3 2010
2010,Cadillac,Srx,SUV,2020-01-27T20:44:19.298Z,Cadillac Srx 2010,Cadillac Srx 2010
2010,Chevrolet,Camaro,Coupe,2020-01-27T20:44:19.298Z,Chevrolet Camaro 2010,Chevrolet Camaro 2010
2010,Chevrolet,Express-2500-Cargo,Van/Minivan,2020-01-27T20:44:19.298Z,Chevrolet Express-2500-Cargo 2010,Chevrolet Express-2500-Cargo 2010
2010,Chevrolet,Impala,Sedan,2020-01-27T20:44:19.298Z,Chevrolet Impala 2010,Chevrolet Impala 2010
2010,Cadillac,Cts,"Sedan, Wagon",2020-01-27T20:44:19.298Z,Cadillac Cts 2010,Cadillac Cts 2010
2010,Chevrolet,Avalanche,SUV,2020-01-27T20:44:19.298Z,Chevrolet Avalanche 2010,Chevrolet Avalanche 2010
2010,Chevrolet,Express-1500-Cargo,Van/Minivan,2020-01-27T20:44:19.298Z,Chevrolet Express-1500-Cargo 2010,Chevrolet Express-1500-Cargo 2010
2010,Chevrolet,Colorado-Regular-Cab,Pickup,2020-01-27T20:44:19.298Z,Chevrolet Colorado-Regular-Cab 2010,Chevrolet Colorado-Regular-Cab 2010
2010,Chevrolet,Cobalt,"Sedan, Coupe",2020-01-27T20:44:19.298Z,Chevrolet Cobalt 2010,Chevrolet Cobalt 2010
2010,Chevrolet,Aveo,"Sedan, Hatchback",2020-01-27T20:44:19.298Z,Chevrolet Aveo 2010,Chevrolet Aveo 2010
2010,Chevrolet,Corvette,"Coupe, Convertible",2020-01-27T20:44:19.298Z,Chevrolet Corvette 2010,Chevrolet Corvette 2010
2010,Cadillac,Escalade-Ext,Pickup,2020-01-27T20:44:19.298Z,Cadillac Escalade-Ext 2010,Cadillac Escalade-Ext 2010
2010,Chevrolet,Express-3500-Passenger,Van/Minivan,2020-01-27T20:44:19.298Z,Chevrolet Express-3500-Passenger 2010,Chevrolet Express-3500-Passenger 2010
2010,Cadillac,Dts,Sedan,2020-01-27T20:44:19.298Z,Cadillac Dts 2010,Cadillac Dts 2010
2010,Chevrolet,Colorado-Crew-Cab,Pickup,2020-01-27T20:44:19.298Z,Chevrolet Colorado-Crew-Cab 2010,Chevrolet Colorado-Crew-Cab 2010
2010,Chevrolet,Silverado-1500-Extended-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-1500-Extended-Cab 2010,Chevrolet Silverado-1500-Extended-Cab 2010
2010,Chevrolet,Malibu,Sedan,2020-01-27T20:44:19.331Z,Chevrolet Malibu 2010,Chevrolet Malibu 2010
2010,Dodge,Ram-2500-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-2500-Regular-Cab 2010,Dodge Ram-2500-Regular-Cab 2010
2010,Chevrolet,Silverado-3500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-3500-Hd-Regular-Cab 2010,Chevrolet Silverado-3500-Hd-Regular-Cab 2010
2010,Dodge,Caliber,Wagon,2020-01-27T20:44:19.331Z,Dodge Caliber 2010,Dodge Caliber 2010
2010,Chevrolet,Traverse,SUV,2020-01-27T20:44:19.331Z,Chevrolet Traverse 2010,Chevrolet Traverse 2010
2010,Chevrolet,Silverado-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-2500-Hd-Crew-Cab 2010,Chevrolet Silverado-2500-Hd-Crew-Cab 2010
2010,Chrysler,Pt-Cruiser,Wagon,2020-01-27T20:44:19.331Z,Chrysler Pt-Cruiser 2010,Chrysler Pt-Cruiser 2010
2010,Dodge,Avenger,Sedan,2020-01-27T20:44:19.331Z,Dodge Avenger 2010,Dodge Avenger 2010
2010,Chrysler,Sebring,"Sedan, Convertible",2020-01-27T20:44:19.331Z,Chrysler Sebring 2010,Chrysler Sebring 2010
2010,Chrysler,Town-&-Country,Van/Minivan,2020-01-27T20:44:19.331Z,Chrysler Town-&-Country 2010,Chrysler Town-&-Country 2010
2010,Chevrolet,Silverado-1500-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-1500-Regular-Cab 2010,Chevrolet Silverado-1500-Regular-Cab 2010
2010,Dodge,Ram-1500-Quad-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-1500-Quad-Cab 2010,Dodge Ram-1500-Quad-Cab 2010
2010,Chevrolet,Silverado-1500-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-1500-Crew-Cab 2010,Chevrolet Silverado-1500-Crew-Cab 2010
2010,Dodge,Dakota-Extended-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Dakota-Extended-Cab 2010,Dodge Dakota-Extended-Cab 2010
2010,Chevrolet,Tahoe,SUV,2020-01-27T20:44:19.331Z,Chevrolet Tahoe 2010,Chevrolet Tahoe 2010
2010,Chevrolet,Silverado-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-2500-Hd-Regular-Cab 2010,Chevrolet Silverado-2500-Hd-Regular-Cab 2010
2010,Dodge,Charger,Sedan,2020-01-27T20:44:19.331Z,Dodge Charger 2010,Dodge Charger 2010
2010,Dodge,Grand-Caravan-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Dodge Grand-Caravan-Cargo 2010,Dodge Grand-Caravan-Cargo 2010
2010,Chevrolet,Silverado-2500-Hd-Extended-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-2500-Hd-Extended-Cab 2010,Chevrolet Silverado-2500-Hd-Extended-Cab 2010
2010,Dodge,Ram-1500-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-1500-Crew-Cab 2010,Dodge Ram-1500-Crew-Cab 2010
2010,Dodge,Challenger,Coupe,2020-01-27T20:44:19.331Z,Dodge Challenger 2010,Dodge Challenger 2010
2010,Dodge,Dakota-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Dakota-Crew-Cab 2010,Dodge Dakota-Crew-Cab 2010
2010,Chrysler,300,Sedan,2020-01-27T20:44:19.331Z,Chrysler 300 2010,Chrysler 300 2010
2010,Dodge,Journey,SUV,2020-01-27T20:44:19.331Z,Dodge Journey 2010,Dodge Journey 2010
2010,Dodge,Ram-2500-Mega-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-2500-Mega-Cab 2010,Dodge Ram-2500-Mega-Cab 2010
2010,Dodge,Grand-Caravan-Passenger,Van/Minivan,2020-01-27T20:44:19.331Z,Dodge Grand-Caravan-Passenger 2010,Dodge Grand-Caravan-Passenger 2010
2010,Dodge,Nitro,SUV,2020-01-27T20:44:19.331Z,Dodge Nitro 2010,Dodge Nitro 2010
2010,Dodge,Ram-1500-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-1500-Regular-Cab 2010,Dodge Ram-1500-Regular-Cab 2010
2010,Chevrolet,Silverado-3500-Hd-Extended-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-3500-Hd-Extended-Cab 2010,Chevrolet Silverado-3500-Hd-Extended-Cab 2010
2010,Chevrolet,Silverado-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Chevrolet Silverado-3500-Hd-Crew-Cab 2010,Chevrolet Silverado-3500-Hd-Crew-Cab 2010
2010,Chevrolet,Suburban-1500,SUV,2020-01-27T20:44:19.331Z,Chevrolet Suburban-1500 2010,Chevrolet Suburban-1500 2010
2010,Chevrolet,Suburban-2500,SUV,2020-01-27T20:44:19.331Z,Chevrolet Suburban-2500 2010,Chevrolet Suburban-2500 2010
2010,Dodge,Ram-3500-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-3500-Crew-Cab 2010,Dodge Ram-3500-Crew-Cab 2010
2010,Dodge,Ram-2500-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-2500-Crew-Cab 2010,Dodge Ram-2500-Crew-Cab 2010
2010,Dodge,Viper,"Convertible, Coupe",2020-01-27T20:44:19.331Z,Dodge Viper 2010,Dodge Viper 2010
2010,Ferrari,458-Italia,Coupe,2020-01-27T20:44:19.331Z,Ferrari 458-Italia 2010,Ferrari 458-Italia 2010
2010,Dodge,Ram-3500-Mega-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-3500-Mega-Cab 2010,Dodge Ram-3500-Mega-Cab 2010
2010,Ford,E250-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Ford E250-Cargo 2010,Ford E250-Cargo 2010
2010,Ferrari,612-Scaglietti,Coupe,2020-01-27T20:44:19.331Z,Ferrari 612-Scaglietti 2010,Ferrari 612-Scaglietti 2010
2010,Ford,Crown-Victoria,Sedan,2020-01-27T20:44:19.331Z,Ford Crown-Victoria 2010,Ford Crown-Victoria 2010
2010,Ford,E350-Super-Duty-Passenger,Van/Minivan,2020-01-27T20:44:19.331Z,Ford E350-Super-Duty-Passenger 2010,Ford E350-Super-Duty-Passenger 2010
2010,Ford,F150-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F150-Regular-Cab 2010,Ford F150-Regular-Cab 2010
2010,Ford,E150-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Ford E150-Cargo 2010,Ford E150-Cargo 2010
2010,Dodge,Ram-3500-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Dodge Ram-3500-Regular-Cab 2010,Dodge Ram-3500-Regular-Cab 2010
2010,Ford,Expedition,SUV,2020-01-27T20:44:19.331Z,Ford Expedition 2010,Ford Expedition 2010
2010,Ford,Edge,SUV,2020-01-27T20:44:19.331Z,Ford Edge 2010,Ford Edge 2010
2010,Ford,E150-Super-Duty-Passenger,Van/Minivan,2020-01-27T20:44:19.331Z,Ford E150-Super-Duty-Passenger 2010,Ford E150-Super-Duty-Passenger 2010
2010,Ford,E350-Super-Duty-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Ford E350-Super-Duty-Cargo 2010,Ford E350-Super-Duty-Cargo 2010
2010,Ford,F150-Super-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F150-Super-Cab 2010,Ford F150-Super-Cab 2010
2010,Ferrari,California,Convertible,2020-01-27T20:44:19.331Z,Ferrari California 2010,Ferrari California 2010
2010,Ford,Explorer-Sport-Trac,Pickup,2020-01-27T20:44:19.331Z,Ford Explorer-Sport-Trac 2010,Ford Explorer-Sport-Trac 2010
2010,Ferrari,599-Gtb-Fiorano,Coupe,2020-01-27T20:44:19.331Z,Ferrari 599-Gtb-Fiorano 2010,Ferrari 599-Gtb-Fiorano 2010
2010,Ford,F250-Super-Duty-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F250-Super-Duty-Regular-Cab 2010,Ford F250-Super-Duty-Regular-Cab 2010
2010,Ford,Escape,SUV,2020-01-27T20:44:19.331Z,Ford Escape 2010,Ford Escape 2010
2010,Ford,Expedition-El,SUV,2020-01-27T20:44:19.331Z,Ford Expedition-El 2010,Ford Expedition-El 2010
2010,Ford,Ranger-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford Ranger-Regular-Cab 2010,Ford Ranger-Regular-Cab 2010
2010,Ford,Explorer,SUV,2020-01-27T20:44:19.331Z,Ford Explorer 2010,Ford Explorer 2010
2010,Ford,F350-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F350-Super-Duty-Super-Cab 2010,Ford F350-Super-Duty-Super-Cab 2010
2010,Ford,F250-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F250-Super-Duty-Super-Cab 2010,Ford F250-Super-Duty-Super-Cab 2010
2010,Ford,F250-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F250-Super-Duty-Crew-Cab 2010,Ford F250-Super-Duty-Crew-Cab 2010
2010,Ford,F350-Super-Duty-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F350-Super-Duty-Regular-Cab 2010,Ford F350-Super-Duty-Regular-Cab 2010
2010,Ford,F150-Supercrew-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F150-Supercrew-Cab 2010,Ford F150-Supercrew-Cab 2010
2010,Ford,F450-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F450-Super-Duty-Crew-Cab 2010,Ford F450-Super-Duty-Crew-Cab 2010
2010,Gmc,Savana-1500-Passenger,Van/Minivan,2020-01-27T20:44:19.331Z,Gmc Savana-1500-Passenger 2010,Gmc Savana-1500-Passenger 2010
2010,Gmc,Yukon,SUV,2020-01-27T20:44:19.332Z,Gmc Yukon 2010,Gmc Yukon 2010
2010,Ford,Fusion,Sedan,2020-01-27T20:44:19.331Z,Ford Fusion 2010,Ford Fusion 2010
2010,Ford,Focus,"Sedan, Coupe",2020-01-27T20:44:19.331Z,Ford Focus 2010,Ford Focus 2010
2010,Ford,Flex,SUV,2020-01-27T20:44:19.331Z,Ford Flex 2010,Ford Flex 2010
2010,Gmc,Canyon-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Gmc Canyon-Crew-Cab 2010,Gmc Canyon-Crew-Cab 2010
2010,Gmc,Terrain,SUV,2020-01-27T20:44:19.332Z,Gmc Terrain 2010,Gmc Terrain 2010
2010,Gmc,Sierra-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-2500-Hd-Crew-Cab 2010,Gmc Sierra-2500-Hd-Crew-Cab 2010
2010,Ford,Transit-Connect-Passenger,Van/Minivan,2020-01-27T20:44:19.331Z,Ford Transit-Connect-Passenger 2010,Ford Transit-Connect-Passenger 2010
2010,Ford,F350-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford F350-Super-Duty-Crew-Cab 2010,Ford F350-Super-Duty-Crew-Cab 2010
2010,Gmc,Savana-1500-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Gmc Savana-1500-Cargo 2010,Gmc Savana-1500-Cargo 2010
2010,Gmc,Sierra-1500-Crew-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-1500-Crew-Cab 2010,Gmc Sierra-1500-Crew-Cab 2010
2010,Ford,Mustang,"Coupe, Convertible",2020-01-27T20:44:19.331Z,Ford Mustang 2010,Ford Mustang 2010
2010,Ford,Ranger-Super-Cab,Pickup,2020-01-27T20:44:19.331Z,Ford Ranger-Super-Cab 2010,Ford Ranger-Super-Cab 2010
2010,Gmc,Canyon-Regular-Cab,Pickup,2020-01-27T20:44:19.331Z,Gmc Canyon-Regular-Cab 2010,Gmc Canyon-Regular-Cab 2010
2010,Ford,Transit-Connect-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Ford Transit-Connect-Cargo 2010,Ford Transit-Connect-Cargo 2010
2010,Ford,Taurus,Sedan,2020-01-27T20:44:19.331Z,Ford Taurus 2010,Ford Taurus 2010
2010,Gmc,Sierra-2500-Hd-Extended-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-2500-Hd-Extended-Cab 2010,Gmc Sierra-2500-Hd-Extended-Cab 2010
2010,Gmc,Canyon-Extended-Cab,Pickup,2020-01-27T20:44:19.331Z,Gmc Canyon-Extended-Cab 2010,Gmc Canyon-Extended-Cab 2010
2010,Gmc,Savana-3500-Passenger,Van/Minivan,2020-01-27T20:44:19.332Z,Gmc Savana-3500-Passenger 2010,Gmc Savana-3500-Passenger 2010
2010,Gmc,Acadia,SUV,2020-01-27T20:44:19.331Z,Gmc Acadia 2010,Gmc Acadia 2010
2010,Gmc,Savana-2500-Passenger,Van/Minivan,2020-01-27T20:44:19.331Z,Gmc Savana-2500-Passenger 2010,Gmc Savana-2500-Passenger 2010
2010,Gmc,Savana-2500-Cargo,Van/Minivan,2020-01-27T20:44:19.331Z,Gmc Savana-2500-Cargo 2010,Gmc Savana-2500-Cargo 2010
2010,Gmc,Sierra-1500-Extended-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-1500-Extended-Cab 2010,Gmc Sierra-1500-Extended-Cab 2010
2010,Gmc,Savana-3500-Cargo,Van/Minivan,2020-01-27T20:44:19.332Z,Gmc Savana-3500-Cargo 2010,Gmc Savana-3500-Cargo 2010
2010,Gmc,Sierra-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-3500-Hd-Crew-Cab 2010,Gmc Sierra-3500-Hd-Crew-Cab 2010
2010,Honda,Civic,"Sedan, Coupe",2020-01-27T20:44:19.332Z,Honda Civic 2010,Honda Civic 2010
2010,Honda,Accord-Crosstour,SUV,2020-01-27T20:44:19.332Z,Honda Accord-Crosstour 2010,Honda Accord-Crosstour 2010
2010,Gmc,Sierra-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-2500-Hd-Regular-Cab 2010,Gmc Sierra-2500-Hd-Regular-Cab 2010
2010,Gmc,Sierra-1500-Regular-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-1500-Regular-Cab 2010,Gmc Sierra-1500-Regular-Cab 2010
2010,Gmc,Sierra-3500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-3500-Hd-Regular-Cab 2010,Gmc Sierra-3500-Hd-Regular-Cab 2010
2010,Honda,Accord,"Sedan, Coupe",2020-01-27T20:44:19.332Z,Honda Accord 2010,Honda Accord 2010
2010,Gmc,Sierra-3500-Hd-Extended-Cab,Pickup,2020-01-27T20:44:19.332Z,Gmc Sierra-3500-Hd-Extended-Cab 2010,Gmc Sierra-3500-Hd-Extended-Cab 2010
