Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,mmy,mmy2
Mercedes-Benz,S-Class,2015,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,17,617,94400,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,23,15,617,141450,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),449.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,16,617,97400,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,23,15,617,160900,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,13,617,222000,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,20,13,617,230900,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,21,12,617,166900,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2015,premium unleaded (required),449.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,16,617,119900,Mercedes-Benz S-Class 2015,Mercedes-Benz S-Class 2015
Mercedes-Benz,S-Class,2016,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,20,13,617,234050,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),449.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,16,617,121550,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,23,15,617,143250,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,17,617,95650,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,21,12,617,169050,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),449.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,16,617,98650,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,23,15,617,163150,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2016,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20,13,617,224650,Mercedes-Benz S-Class 2016,Mercedes-Benz S-Class 2016
Mercedes-Benz,S-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,23,15,617,144700,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),449.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,25,16,617,99600,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Convertible,25,17,617,131400,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),523.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,22,13,617,170750,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Convertible,22,14,617,176400,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,22,13,617,226900,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Convertible,21,14,617,247900,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Mercedes-Benz,S-Class,2017,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,617,96600,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
Audi,S3,2015,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,3105,41100,Audi S3 2015,Audi S3 2015
Audi,S3,2015,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,3105,47000,Audi S3 2015,Audi S3 2015
Audi,S3,2016,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,3105,42500,Audi S3 2016,Audi S3 2016
Audi,S3,2016,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,31,23,3105,48650,Audi S3 2016,Audi S3 2016
Audi,S3,2017,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,28,21,3105,48400,Audi S3 2017,Audi S3 2017
Audi,S3,2017,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Compact,Sedan,28,21,3105,42900,Audi S3 2017,Audi S3 2017
Volvo,S40,2010,premium unleaded (recommended),227.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,27,20,870,31350,Volvo S40 2010,Volvo S40 2010
Volvo,S40,2010,premium unleaded (recommended),168.0,5.0,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,29,21,870,26200,Volvo S40 2010,Volvo S40 2010
Volvo,S40,2010,premium unleaded (recommended),227.0,5.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Compact,Sedan,30,21,870,31150,Volvo S40 2010,Volvo S40 2010
Volvo,S40,2011,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Sedan,30,21,870,27750,Volvo S40 2011,Volvo S40 2011
Volvo,S40,2011,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Sedan,30,21,870,31150,Volvo S40 2011,Volvo S40 2011
Audi,S4,2014,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,49500,Audi S4 2014,Audi S4 2014
Audi,S4,2014,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,54000,Audi S4 2014,Audi S4 2014
Audi,S4,2014,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,48100,Audi S4 2014,Audi S4 2014
Audi,S4,2014,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,55400,Audi S4 2014,Audi S4 2014
Audi,S4,2015,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,48400,Audi S4 2015,Audi S4 2015
Audi,S4,2015,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,54300,Audi S4 2015,Audi S4 2015
Audi,S4,2015,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,55700,Audi S4 2015,Audi S4 2015
Audi,S4,2015,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,49800,Audi S4 2015,Audi S4 2015
Audi,S4,2016,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,56100,Audi S4 2016,Audi S4 2016
Audi,S4,2016,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,55100,Audi S4 2016,Audi S4 2016
Audi,S4,2016,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,18,3105,50200,Audi S4 2016,Audi S4 2016
Audi,S4,2016,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26,17,3105,49200,Audi S4 2016,Audi S4 2016
Audi,S5,2016,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Convertible,26,18,3105,67350,Audi S5 2016,Audi S5 2016
Audi,S5,2016,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3105,59350,Audi S5 2016,Audi S5 2016
Audi,S5,2016,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Convertible,26,18,3105,61100,Audi S5 2016,Audi S5 2016
Audi,S5,2016,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,28,18,3105,54100,Audi S5 2016,Audi S5 2016
Audi,S5,2016,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,28,18,3105,60350,Audi S5 2016,Audi S5 2016
Audi,S5,2016,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3105,53100,Audi S5 2016,Audi S5 2016
Audi,S5,2017,premium unleaded (required),333.0,6.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26,17,3105,53100,Audi S5 2017,Audi S5 2017
Audi,S5,2017,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Convertible,26,18,3105,61100,Audi S5 2017,Audi S5 2017
Audi,S5,2017,premium unleaded (required),333.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,28,18,3105,54100,Audi S5 2017,Audi S5 2017
Volvo,S60-Cross-Country,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,30,22,870,44200,Volvo S60-Cross-Country 2017,Volvo S60-Cross-Country 2017
Volvo,S60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,870,35450,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,35,24,870,39250,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,870,34800,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,19,870,43800,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,28,19,870,42700,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,37,25,870,33950,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,37,25,870,33300,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,35,24,870,38150,Volvo S60 2015,Volvo S60 2015
Volvo,S60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,37,25,870,38900,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,33,23,870,39450,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,345.0,6.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,870,59700,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,31,22,870,44400,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,870,35650,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,870,40400,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,31,22,870,47900,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,38,26,870,34150,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,870,38300,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,38,26,870,36800,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,20,870,43700,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,33,23,870,43300,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,20,870,43400,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,37,25,870,41900,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,27,18,870,44200,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,27,18,870,47700,Volvo S60 2016,Volvo S60 2016
Volvo,S60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,36,25,870,33950,Volvo S60 2017,Volvo S60 2017
Volvo,S60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,36,25,870,40800,Volvo S60 2017,Volvo S60 2017
Volvo,S60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,36,25,870,36800,Volvo S60 2017,Volvo S60 2017
Volvo,S60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,23,870,47400,Volvo S60 2017,Volvo S60 2017
Audi,S6,2015,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,17,3105,75500,Audi S6 2015,Audi S6 2015
Audi,S6,2016,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,3105,70900,Audi S6 2016,Audi S6 2016
Audi,S6,2016,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,3105,75300,Audi S6 2016,Audi S6 2016
Audi,S6,2017,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,3105,74100,Audi S6 2017,Audi S6 2017
Audi,S6,2017,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,27,18,3105,70900,Audi S6 2017,Audi S6 2017
Audi,S7,2015,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,82500,Audi S7 2015,Audi S7 2015
Audi,S7,2016,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,82900,Audi S7 2016,Audi S7 2016
Audi,S7,2017,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,82900,Audi S7 2017,Audi S7 2017
Audi,S7,2017,premium unleaded (required),450.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,79900,Audi S7 2017,Audi S7 2017
Volvo,S80,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,29,20,870,39900,Volvo S80 2014,Volvo S80 2014
Volvo,S80,2014,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,18,870,43950,Volvo S80 2014,Volvo S80 2014
Volvo,S80,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,19,870,45100,Volvo S80 2015,Volvo S80 2015
Volvo,S80,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,19,870,43950,Volvo S80 2015,Volvo S80 2015
Volvo,S80,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,870,41700,Volvo S80 2015,Volvo S80 2015
Volvo,S80,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,870,40500,Volvo S80 2015,Volvo S80 2015
Volvo,S80,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,37,25,870,48375,Volvo S80 2016,Volvo S80 2016
Volvo,S80,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,37,25,870,43450,Volvo S80 2016,Volvo S80 2016
Audi,S8,2015,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,27,17,3105,114900,Audi S8 2015,Audi S8 2015
Audi,S8,2016,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3105,114900,Audi S8 2016,Audi S8 2016
Audi,S8,2016,premium unleaded (required),605.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,15,3105,114900,Audi S8 2016,Audi S8 2016
Audi,S8,2017,premium unleaded (recommended),605.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15,3105,115900,Audi S8 2017,Audi S8 2017
Volvo,S90,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,34,23,870,46950,Volvo S90 2017,Volvo S90 2017
Volvo,S90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,22,870,52950,Volvo S90 2017,Volvo S90 2017
Volvo,S90,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,34,23,870,50450,Volvo S90 2017,Volvo S90 2017
Volvo,S90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,22,870,56250,Volvo S90 2017,Volvo S90 2017
Hyundai,Santa-Fe-Sport,2015,regular unleaded,264.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1439,33000,Hyundai Santa-Fe-Sport 2015,Hyundai Santa-Fe-Sport 2015
Hyundai,Santa-Fe-Sport,2015,regular unleaded,264.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,19,1439,31250,Hyundai Santa-Fe-Sport 2015,Hyundai Santa-Fe-Sport 2015
Hyundai,Santa-Fe-Sport,2015,regular unleaded,190.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1439,24950,Hyundai Santa-Fe-Sport 2015,Hyundai Santa-Fe-Sport 2015
Hyundai,Santa-Fe-Sport,2015,regular unleaded,190.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1439,26700,Hyundai Santa-Fe-Sport 2015,Hyundai Santa-Fe-Sport 2015
Hyundai,Santa-Fe-Sport,2015,regular unleaded,264.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1439,33000,Hyundai Santa-Fe-Sport 2015,Hyundai Santa-Fe-Sport 2015
Hyundai,Santa-Fe-Sport,2015,regular unleaded,264.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,19,1439,31250,Hyundai Santa-Fe-Sport 2015,Hyundai Santa-Fe-Sport 2015
Hyundai,Santa-Fe-Sport,2016,regular unleaded,265.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,1439,33000,Hyundai Santa-Fe-Sport 2016,Hyundai Santa-Fe-Sport 2016
Hyundai,Santa-Fe-Sport,2016,regular unleaded,190.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1439,24950,Hyundai Santa-Fe-Sport 2016,Hyundai Santa-Fe-Sport 2016
Hyundai,Santa-Fe-Sport,2016,regular unleaded,190.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,1439,26700,Hyundai Santa-Fe-Sport 2016,Hyundai Santa-Fe-Sport 2016
Hyundai,Santa-Fe-Sport,2016,regular unleaded,265.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,19,1439,31250,Hyundai Santa-Fe-Sport 2016,Hyundai Santa-Fe-Sport 2016
Hyundai,Santa-Fe-Sport,2017,regular unleaded,265.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,19,1439,33450,Hyundai Santa-Fe-Sport 2017,Hyundai Santa-Fe-Sport 2017
Hyundai,Santa-Fe-Sport,2017,regular unleaded,265.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,28,20,1439,31700,Hyundai Santa-Fe-Sport 2017,Hyundai Santa-Fe-Sport 2017
Hyundai,Santa-Fe-Sport,2017,regular unleaded,265.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,19,1439,38250,Hyundai Santa-Fe-Sport 2017,Hyundai Santa-Fe-Sport 2017
Hyundai,Santa-Fe-Sport,2017,regular unleaded,190.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,21,1439,25350,Hyundai Santa-Fe-Sport 2017,Hyundai Santa-Fe-Sport 2017
Hyundai,Santa-Fe-Sport,2017,regular unleaded,190.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,20,1439,27100,Hyundai Santa-Fe-Sport 2017,Hyundai Santa-Fe-Sport 2017
Hyundai,Santa-Fe-Sport,2017,regular unleaded,265.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,27,20,1439,36500,Hyundai Santa-Fe-Sport 2017,Hyundai Santa-Fe-Sport 2017
Hyundai,Santa-Fe,2015,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,18,1439,30150,Hyundai Santa-Fe 2015,Hyundai Santa-Fe 2015
